		sim
852	original_firstorder_Median	original_gldm_GrayLevelVariance	0.162790697674419
853	original_firstorder_Median	original_gldm_HighGrayLevelEmphasis	0.674418604651163
854	original_firstorder_Median	original_gldm_LargeDependenceEmphasis	0.372093023255814
855	original_firstorder_Median	original_gldm_LargeDependenceHighGrayLevelEmphasis	0.13953488372093
856	original_firstorder_Median	original_gldm_LargeDependenceLowGrayLevelEmphasis	0.325581395348837
857	original_firstorder_Median	original_gldm_LowGrayLevelEmphasis	0.418604651162791
858	original_firstorder_Median	original_gldm_SmallDependenceEmphasis	0.441860465116279
859	original_firstorder_Median	original_gldm_SmallDependenceHighGrayLevelEmphasis	0.0697674418604651
860	original_firstorder_Median	original_gldm_SmallDependenceLowGrayLevelEmphasis	0.372093023255814
861	original_firstorder_Minimum	original_firstorder_10Percentile	0.333333333333333
862	original_firstorder_Minimum	original_firstorder_90Percentile	0.0805369127516778
863	original_firstorder_Minimum	original_firstorder_Energy	0.208053691275168
864	original_firstorder_Minimum	original_firstorder_Entropy	0.205128205128205
865	original_firstorder_Minimum	original_firstorder_InterquartileRange	0.152542372881356
866	original_firstorder_Minimum	original_firstorder_Kurtosis	0.158730158730159
867	original_firstorder_Minimum	original_firstorder_Maximum	0.147651006711409
868	original_firstorder_Minimum	original_firstorder_MeanAbsoluteDeviation	0.187919463087248
869	original_firstorder_Minimum	original_firstorder_Mean	0.0769230769230769
870	original_firstorder_Minimum	original_firstorder_Median	0.0697674418604651
871	original_firstorder_Minimum	original_firstorder_Minimum	1
872	original_firstorder_Minimum	original_firstorder_Range	0.120805369127517
873	original_firstorder_Minimum	original_firstorder_RobustMeanAbsoluteDeviation	0.106382978723404
874	original_firstorder_Minimum	original_firstorder_RootMeanSquared	0.0694444444444444
875	original_firstorder_Minimum	original_firstorder_Skewness	0.208053691275168
876	original_firstorder_Minimum	original_firstorder_TotalEnergy	0.208053691275168
877	original_firstorder_Minimum	original_firstorder_Uniformity	0.25
878	original_firstorder_Minimum	original_firstorder_Variance	0.119402985074627
879	original_firstorder_Minimum	original_glcm_Autocorrelation	0.0939597315436242
880	original_firstorder_Minimum	original_glcm_JointAverage	0.201342281879195
881	original_firstorder_Minimum	original_glcm_ClusterProminence	0.292682926829268
882	original_firstorder_Minimum	original_glcm_ClusterShade	0.0384615384615385
883	original_firstorder_Minimum	original_glcm_ClusterTendency	0.0714285714285714
884	original_firstorder_Minimum	original_glcm_Contrast	0.194174757281553
885	original_firstorder_Minimum	original_glcm_Correlation	0.0540540540540541
886	original_firstorder_Minimum	original_glcm_DifferenceAverage	0.138888888888889
887	original_firstorder_Minimum	original_glcm_DifferenceEntropy	0.0784313725490196
888	original_firstorder_Minimum	original_glcm_DifferenceVariance	0.241610738255034
889	original_firstorder_Minimum	original_glcm_JointEnergy	0.111111111111111
890	original_firstorder_Minimum	original_glcm_JointEntropy	0.151260504201681
891	original_firstorder_Minimum	original_glcm_Imc1	0.121951219512195
892	original_firstorder_Minimum	original_glcm_Imc2	0.188679245283019
893	original_firstorder_Minimum	original_glcm_Idm	0.201342281879195
894	original_firstorder_Minimum	original_glcm_Idmn	0.0335570469798658
895	original_firstorder_Minimum	original_glcm_Id	0.0671140939597315
896	original_firstorder_Minimum	original_glcm_Idn	0
897	original_firstorder_Minimum	original_glcm_InverseVariance	0.114093959731544
898	original_firstorder_Minimum	original_glcm_MaximumProbability	0.0606060606060606
899	original_firstorder_Minimum	original_glcm_SumEntropy	0.173228346456693
900	original_firstorder_Minimum	original_glcm_SumSquares	0.0579710144927536
901	original_firstorder_Minimum	original_glrlm_GrayLevelNonUniformity	0.136363636363636
902	original_firstorder_Minimum	original_glrlm_GrayLevelNonUniformityNormalized	0.442953020134228
903	original_firstorder_Minimum	original_glrlm_GrayLevelVariance	0.111111111111111
904	original_firstorder_Minimum	original_glrlm_HighGrayLevelRunEmphasis	0.201342281879195
905	original_firstorder_Minimum	original_glrlm_LongRunEmphasis	0.175
906	original_firstorder_Minimum	original_glrlm_LongRunHighGrayLevelEmphasis	0.0517241379310345
907	original_firstorder_Minimum	original_glrlm_LongRunLowGrayLevelEmphasis	0.10738255033557
908	original_firstorder_Minimum	original_glrlm_LowGrayLevelRunEmphasis	0.0536912751677852
909	original_firstorder_Minimum	original_glrlm_RunEntropy	0.261744966442953
910	original_firstorder_Minimum	original_glrlm_RunLengthNonUniformity	0.0603448275862069
911	original_firstorder_Minimum	original_glrlm_RunLengthNonUniformityNormalized	0.140845070422535
912	original_firstorder_Minimum	original_glrlm_RunPercentage	0.0714285714285714
913	original_firstorder_Minimum	original_glrlm_RunVariance	0.113636363636364
914	original_firstorder_Minimum	original_glrlm_ShortRunEmphasis	0.167785234899329
915	original_firstorder_Minimum	original_glrlm_ShortRunHighGrayLevelEmphasis	0.268456375838926
916	original_firstorder_Minimum	original_glrlm_ShortRunLowGrayLevelEmphasis	0.15702479338843
917	original_firstorder_Minimum	original_glszm_GrayLevelNonUniformity	0.09
918	original_firstorder_Minimum	original_glszm_GrayLevelNonUniformityNormalized	0.0805369127516778
919	original_firstorder_Minimum	original_glszm_GrayLevelVariance	0.134228187919463
920	original_firstorder_Minimum	original_glszm_HighGrayLevelZoneEmphasis	0.36241610738255
921	original_firstorder_Minimum	original_glszm_LargeAreaEmphasis	0.214765100671141
922	original_firstorder_Minimum	original_glszm_LargeAreaHighGrayLevelEmphasis	0.0536912751677852
923	original_firstorder_Minimum	original_glszm_LargeAreaLowGrayLevelEmphasis	0.150537634408602
924	original_firstorder_Minimum	original_glszm_LowGrayLevelZoneEmphasis	0.214765100671141
925	original_firstorder_Minimum	original_glszm_SizeZoneNonUniformity	0.125
926	original_firstorder_Minimum	original_glszm_SizeZoneNonUniformityNormalized	0.174496644295302
927	original_firstorder_Minimum	original_glszm_SmallAreaEmphasis	0.221476510067114
928	original_firstorder_Minimum	original_glszm_SmallAreaHighGrayLevelEmphasis	0.212765957446809
929	original_firstorder_Minimum	original_glszm_SmallAreaLowGrayLevelEmphasis	0.161073825503356
930	original_firstorder_Minimum	original_glszm_ZoneEntropy	0.241610738255034
931	original_firstorder_Minimum	original_glszm_ZonePercentage	0.248322147651007
932	original_firstorder_Minimum	original_glszm_ZoneVariance	0.087248322147651
933	original_firstorder_Minimum	original_gldm_DependenceEntropy	0.115702479338843
934	original_firstorder_Minimum	original_gldm_DependenceNonUniformity	0.0939597315436242
935	original_firstorder_Minimum	original_gldm_DependenceNonUniformityNormalized	0.302013422818792
936	original_firstorder_Minimum	original_gldm_DependenceVariance	0.456375838926175
937	original_firstorder_Minimum	original_gldm_GrayLevelNonUniformity	0.281879194630872
938	original_firstorder_Minimum	original_gldm_GrayLevelVariance	0.146341463414634
939	original_firstorder_Minimum	original_gldm_HighGrayLevelEmphasis	0.610738255033557
940	original_firstorder_Minimum	original_gldm_LargeDependenceEmphasis	0.181208053691275
941	original_firstorder_Minimum	original_gldm_LargeDependenceHighGrayLevelEmphasis	0.167785234899329
942	original_firstorder_Minimum	original_gldm_LargeDependenceLowGrayLevelEmphasis	0.0465116279069767
943	original_firstorder_Minimum	original_gldm_LowGrayLevelEmphasis	0.12751677852349
944	original_firstorder_Minimum	original_gldm_SmallDependenceEmphasis	0.201342281879195
945	original_firstorder_Minimum	original_gldm_SmallDependenceHighGrayLevelEmphasis	0.10752688172043
946	original_firstorder_Minimum	original_gldm_SmallDependenceLowGrayLevelEmphasis	0.315436241610738
947	original_firstorder_Range	original_firstorder_10Percentile	0.166666666666667
948	original_firstorder_Range	original_firstorder_90Percentile	0.244318181818182
949	original_firstorder_Range	original_firstorder_Energy	0.623711340206186
950	original_firstorder_Range	original_firstorder_Entropy	0.294871794871795
951	original_firstorder_Range	original_firstorder_InterquartileRange	0.508474576271186
952	original_firstorder_Range	original_firstorder_Kurtosis	0.285714285714286
953	original_firstorder_Range	original_firstorder_Maximum	0.716494845360825
954	original_firstorder_Range	original_firstorder_MeanAbsoluteDeviation	0.412371134020619
955	original_firstorder_Range	original_firstorder_Mean	0
956	original_firstorder_Range	original_firstorder_Median	0.162790697674419
957	original_firstorder_Range	original_firstorder_Minimum	0.120805369127517
958	original_firstorder_Range	original_firstorder_Range	1
959	original_firstorder_Range	original_firstorder_RobustMeanAbsoluteDeviation	0.404255319148936
960	original_firstorder_Range	original_firstorder_RootMeanSquared	0.166666666666667
961	original_firstorder_Range	original_firstorder_Skewness	0.350515463917526
962	original_firstorder_Range	original_firstorder_TotalEnergy	0.623711340206186
963	original_firstorder_Range	original_firstorder_Uniformity	0.2
964	original_firstorder_Range	original_firstorder_Variance	0.298507462686567
965	original_firstorder_Range	original_glcm_Autocorrelation	0.201030927835052
966	original_firstorder_Range	original_glcm_JointAverage	0.206185567010309
967	original_firstorder_Range	original_glcm_ClusterProminence	0.365853658536585
968	original_firstorder_Range	original_glcm_ClusterShade	0.230769230769231
969	original_firstorder_Range	original_glcm_ClusterTendency	0.114285714285714
970	original_firstorder_Range	original_glcm_Contrast	0.330097087378641
971	original_firstorder_Range	original_glcm_Correlation	0.108108108108108
972	original_firstorder_Range	original_glcm_DifferenceAverage	0.194444444444444
973	original_firstorder_Range	original_glcm_DifferenceEntropy	0.137254901960784
974	original_firstorder_Range	original_glcm_DifferenceVariance	0.376288659793814
975	original_firstorder_Range	original_glcm_JointEnergy	0.319444444444444
976	original_firstorder_Range	original_glcm_JointEntropy	0.235294117647059
977	original_firstorder_Range	original_glcm_Imc1	0.0487804878048781
978	original_firstorder_Range	original_glcm_Imc2	0.339622641509434
979	original_firstorder_Range	original_glcm_Idm	0.316129032258064
980	original_firstorder_Range	original_glcm_Idmn	0.176100628930818
981	original_firstorder_Range	original_glcm_Id	0.139175257731959
982	original_firstorder_Range	original_glcm_Idn	0
983	original_firstorder_Range	original_glcm_InverseVariance	0.25
984	original_firstorder_Range	original_glcm_MaximumProbability	0.151515151515152
985	original_firstorder_Range	original_glcm_SumEntropy	0.330708661417323
986	original_firstorder_Range	original_glcm_SumSquares	0.173913043478261
987	original_firstorder_Range	original_glrlm_GrayLevelNonUniformity	0.159090909090909
988	original_firstorder_Range	original_glrlm_GrayLevelNonUniformityNormalized	0.520618556701031
989	original_firstorder_Range	original_glrlm_GrayLevelVariance	0.244444444444444
990	original_firstorder_Range	original_glrlm_HighGrayLevelRunEmphasis	0.171974522292994
991	original_firstorder_Range	original_glrlm_LongRunEmphasis	0.216666666666667
992	original_firstorder_Range	original_glrlm_LongRunHighGrayLevelEmphasis	0.172413793103448
993	original_firstorder_Range	original_glrlm_LongRunLowGrayLevelEmphasis	0.201030927835052
994	original_firstorder_Range	original_glrlm_LowGrayLevelRunEmphasis	0.161073825503356
995	original_firstorder_Range	original_glrlm_RunEntropy	0.355670103092784
996	original_firstorder_Range	original_glrlm_RunLengthNonUniformity	0.172413793103448
997	original_firstorder_Range	original_glrlm_RunLengthNonUniformityNormalized	0.126760563380282
998	original_firstorder_Range	original_glrlm_RunPercentage	0.164285714285714
999	original_firstorder_Range	original_glrlm_RunVariance	0.181818181818182
1000	original_firstorder_Range	original_glrlm_ShortRunEmphasis	0.139175257731959
1001	original_firstorder_Range	original_glrlm_ShortRunHighGrayLevelEmphasis	0.603092783505155
1002	original_firstorder_Range	original_glrlm_ShortRunLowGrayLevelEmphasis	0.297520661157025
1003	original_firstorder_Range	original_glszm_GrayLevelNonUniformity	0.23
1004	original_firstorder_Range	original_glszm_GrayLevelNonUniformityNormalized	0.216494845360825
1005	original_firstorder_Range	original_glszm_GrayLevelVariance	0.15979381443299
1006	original_firstorder_Range	original_glszm_HighGrayLevelZoneEmphasis	0.195876288659794
1007	original_firstorder_Range	original_glszm_LargeAreaEmphasis	0.159090909090909
1008	original_firstorder_Range	original_glszm_LargeAreaHighGrayLevelEmphasis	0.221649484536082
1009	original_firstorder_Range	original_glszm_LargeAreaLowGrayLevelEmphasis	0.247311827956989
1010	original_firstorder_Range	original_glszm_LowGrayLevelZoneEmphasis	0.551546391752577
1011	original_firstorder_Range	original_glszm_SizeZoneNonUniformity	0.432692307692308
1012	original_firstorder_Range	original_glszm_SizeZoneNonUniformityNormalized	0.181318681318681
1013	original_firstorder_Range	original_glszm_SmallAreaEmphasis	0.184971098265896
1014	original_firstorder_Range	original_glszm_SmallAreaHighGrayLevelEmphasis	0.308510638297872
1015	original_firstorder_Range	original_glszm_SmallAreaLowGrayLevelEmphasis	0.15979381443299
1016	original_firstorder_Range	original_glszm_ZoneEntropy	0.38659793814433
1017	original_firstorder_Range	original_glszm_ZonePercentage	0.556701030927835
1018	original_firstorder_Range	original_glszm_ZoneVariance	0.272151898734177
1019	original_firstorder_Range	original_gldm_DependenceEntropy	0.347107438016529
1020	original_firstorder_Range	original_gldm_DependenceNonUniformity	0.170103092783505
1021	original_firstorder_Range	original_gldm_DependenceNonUniformityNormalized	0.283505154639175
1022	original_firstorder_Range	original_gldm_DependenceVariance	0.298969072164948
1023	original_firstorder_Range	original_gldm_GrayLevelNonUniformity	0.242268041237113
1024	original_firstorder_Range	original_gldm_GrayLevelVariance	0.113821138211382
1025	original_firstorder_Range	original_gldm_HighGrayLevelEmphasis	0.742268041237113
1026	original_firstorder_Range	original_gldm_LargeDependenceEmphasis	0.304123711340206
1027	original_firstorder_Range	original_gldm_LargeDependenceHighGrayLevelEmphasis	0.324742268041237
1028	original_firstorder_Range	original_gldm_LargeDependenceLowGrayLevelEmphasis	0.186046511627907
1029	original_firstorder_Range	original_gldm_LowGrayLevelEmphasis	0.216494845360825
1030	original_firstorder_Range	original_gldm_SmallDependenceEmphasis	0.27319587628866
1031	original_firstorder_Range	original_gldm_SmallDependenceHighGrayLevelEmphasis	0.161290322580645
1032	original_firstorder_Range	original_gldm_SmallDependenceLowGrayLevelEmphasis	0.298969072164948
1033	original_firstorder_RobustMeanAbsoluteDeviation	original_firstorder_10Percentile	0
1034	original_firstorder_RobustMeanAbsoluteDeviation	original_firstorder_90Percentile	0.0638297872340425
1035	original_firstorder_RobustMeanAbsoluteDeviation	original_firstorder_Energy	0.595744680851064
1036	original_firstorder_RobustMeanAbsoluteDeviation	original_firstorder_Entropy	0.0638297872340425
1037	original_firstorder_RobustMeanAbsoluteDeviation	original_firstorder_InterquartileRange	0.361702127659574
1038	original_firstorder_RobustMeanAbsoluteDeviation	original_firstorder_Kurtosis	0.212765957446809
1039	original_firstorder_RobustMeanAbsoluteDeviation	original_firstorder_Maximum	0.425531914893617
1040	original_firstorder_RobustMeanAbsoluteDeviation	original_firstorder_MeanAbsoluteDeviation	0.48936170212766
1041	original_firstorder_RobustMeanAbsoluteDeviation	original_firstorder_Mean	0.384615384615385
1042	original_firstorder_RobustMeanAbsoluteDeviation	original_firstorder_Median	0
1043	original_firstorder_RobustMeanAbsoluteDeviation	original_firstorder_Minimum	0.106382978723404
1044	original_firstorder_RobustMeanAbsoluteDeviation	original_firstorder_Range	0.404255319148936
1045	original_firstorder_RobustMeanAbsoluteDeviation	original_firstorder_RobustMeanAbsoluteDeviation	1
1046	original_firstorder_RobustMeanAbsoluteDeviation	original_firstorder_RootMeanSquared	0.0425531914893617
1047	original_firstorder_RobustMeanAbsoluteDeviation	original_firstorder_Skewness	0.446808510638298
1048	original_firstorder_RobustMeanAbsoluteDeviation	original_firstorder_TotalEnergy	0.595744680851064
1049	original_firstorder_RobustMeanAbsoluteDeviation	original_firstorder_Uniformity	0.05
1050	original_firstorder_RobustMeanAbsoluteDeviation	original_firstorder_Variance	0.340425531914894
1051	original_firstorder_RobustMeanAbsoluteDeviation	original_glcm_Autocorrelation	0.0851063829787234
1052	original_firstorder_RobustMeanAbsoluteDeviation	original_glcm_JointAverage	0.297872340425532
1053	original_firstorder_RobustMeanAbsoluteDeviation	original_glcm_ClusterProminence	0.0975609756097561
1054	original_firstorder_RobustMeanAbsoluteDeviation	original_glcm_ClusterShade	0.212765957446809
1055	original_firstorder_RobustMeanAbsoluteDeviation	original_glcm_ClusterTendency	0.0212765957446809
1056	original_firstorder_RobustMeanAbsoluteDeviation	original_glcm_Contrast	0.148936170212766
1057	original_firstorder_RobustMeanAbsoluteDeviation	original_glcm_Correlation	0
1058	original_firstorder_RobustMeanAbsoluteDeviation	original_glcm_DifferenceAverage	0.106382978723404
1059	original_firstorder_RobustMeanAbsoluteDeviation	original_glcm_DifferenceEntropy	0.0638297872340425
1060	original_firstorder_RobustMeanAbsoluteDeviation	original_glcm_DifferenceVariance	0.276595744680851
1061	original_firstorder_RobustMeanAbsoluteDeviation	original_glcm_JointEnergy	0.148936170212766
1062	original_firstorder_RobustMeanAbsoluteDeviation	original_glcm_JointEntropy	0.106382978723404
1063	original_firstorder_RobustMeanAbsoluteDeviation	original_glcm_Imc1	0.024390243902439
1064	original_firstorder_RobustMeanAbsoluteDeviation	original_glcm_Imc2	0.170212765957447
1065	original_firstorder_RobustMeanAbsoluteDeviation	original_glcm_Idm	0.319148936170213
1066	original_firstorder_RobustMeanAbsoluteDeviation	original_glcm_Idmn	0.127659574468085
1067	original_firstorder_RobustMeanAbsoluteDeviation	original_glcm_Id	0.0425531914893617
1068	original_firstorder_RobustMeanAbsoluteDeviation	original_glcm_Idn	0
1069	original_firstorder_RobustMeanAbsoluteDeviation	original_glcm_InverseVariance	0.170212765957447
1070	original_firstorder_RobustMeanAbsoluteDeviation	original_glcm_MaximumProbability	0.0303030303030303
1071	original_firstorder_RobustMeanAbsoluteDeviation	original_glcm_SumEntropy	0.212765957446809
1072	original_firstorder_RobustMeanAbsoluteDeviation	original_glcm_SumSquares	0.106382978723404
1073	original_firstorder_RobustMeanAbsoluteDeviation	original_glrlm_GrayLevelNonUniformity	0.0681818181818182
1074	original_firstorder_RobustMeanAbsoluteDeviation	original_glrlm_GrayLevelNonUniformityNormalized	0.595744680851064
1075	original_firstorder_RobustMeanAbsoluteDeviation	original_glrlm_GrayLevelVariance	0.0444444444444444
1076	original_firstorder_RobustMeanAbsoluteDeviation	original_glrlm_HighGrayLevelRunEmphasis	0.0851063829787234
1077	original_firstorder_RobustMeanAbsoluteDeviation	original_glrlm_LongRunEmphasis	0.0851063829787234
1078	original_firstorder_RobustMeanAbsoluteDeviation	original_glrlm_LongRunHighGrayLevelEmphasis	0.106382978723404
1079	original_firstorder_RobustMeanAbsoluteDeviation	original_glrlm_LongRunLowGrayLevelEmphasis	0.0425531914893617
1080	original_firstorder_RobustMeanAbsoluteDeviation	original_glrlm_LowGrayLevelRunEmphasis	0.0851063829787234
1081	original_firstorder_RobustMeanAbsoluteDeviation	original_glrlm_RunEntropy	0.191489361702128
1082	original_firstorder_RobustMeanAbsoluteDeviation	original_glrlm_RunLengthNonUniformity	0.106382978723404
1083	original_firstorder_RobustMeanAbsoluteDeviation	original_glrlm_RunLengthNonUniformityNormalized	0.0638297872340425
1084	original_firstorder_RobustMeanAbsoluteDeviation	original_glrlm_RunPercentage	0.0851063829787234
1085	original_firstorder_RobustMeanAbsoluteDeviation	original_glrlm_RunVariance	0.0227272727272727
1086	original_firstorder_RobustMeanAbsoluteDeviation	original_glrlm_ShortRunEmphasis	0.127659574468085
1087	original_firstorder_RobustMeanAbsoluteDeviation	original_glrlm_ShortRunHighGrayLevelEmphasis	0.553191489361702
1088	original_firstorder_RobustMeanAbsoluteDeviation	original_glrlm_ShortRunLowGrayLevelEmphasis	0.25531914893617
1089	original_firstorder_RobustMeanAbsoluteDeviation	original_glszm_GrayLevelNonUniformity	0.234042553191489
1090	original_firstorder_RobustMeanAbsoluteDeviation	original_glszm_GrayLevelNonUniformityNormalized	0.0851063829787234
1091	original_firstorder_RobustMeanAbsoluteDeviation	original_glszm_GrayLevelVariance	0.234042553191489
1092	original_firstorder_RobustMeanAbsoluteDeviation	original_glszm_HighGrayLevelZoneEmphasis	0.234042553191489
1093	original_firstorder_RobustMeanAbsoluteDeviation	original_glszm_LargeAreaEmphasis	0.234042553191489
1094	original_firstorder_RobustMeanAbsoluteDeviation	original_glszm_LargeAreaHighGrayLevelEmphasis	0.127659574468085
1095	original_firstorder_RobustMeanAbsoluteDeviation	original_glszm_LargeAreaLowGrayLevelEmphasis	0.0851063829787234
1096	original_firstorder_RobustMeanAbsoluteDeviation	original_glszm_LowGrayLevelZoneEmphasis	0.361702127659574
1097	original_firstorder_RobustMeanAbsoluteDeviation	original_glszm_SizeZoneNonUniformity	0.106382978723404
1098	original_firstorder_RobustMeanAbsoluteDeviation	original_glszm_SizeZoneNonUniformityNormalized	0.170212765957447
1099	original_firstorder_RobustMeanAbsoluteDeviation	original_glszm_SmallAreaEmphasis	0.25531914893617
1100	original_firstorder_RobustMeanAbsoluteDeviation	original_glszm_SmallAreaHighGrayLevelEmphasis	0.0851063829787234
1101	original_firstorder_RobustMeanAbsoluteDeviation	original_glszm_SmallAreaLowGrayLevelEmphasis	0.0638297872340425
1102	original_firstorder_RobustMeanAbsoluteDeviation	original_glszm_ZoneEntropy	0.276595744680851
1103	original_firstorder_RobustMeanAbsoluteDeviation	original_glszm_ZonePercentage	0.468085106382979
1104	original_firstorder_RobustMeanAbsoluteDeviation	original_glszm_ZoneVariance	0.234042553191489
1105	original_firstorder_RobustMeanAbsoluteDeviation	original_gldm_DependenceEntropy	0.0851063829787234
1106	original_firstorder_RobustMeanAbsoluteDeviation	original_gldm_DependenceNonUniformity	0.127659574468085
1107	original_firstorder_RobustMeanAbsoluteDeviation	original_gldm_DependenceNonUniformityNormalized	0.361702127659574
1108	original_firstorder_RobustMeanAbsoluteDeviation	original_gldm_DependenceVariance	0.297872340425532
1109	original_firstorder_RobustMeanAbsoluteDeviation	original_gldm_GrayLevelNonUniformity	0.425531914893617
1110	original_firstorder_RobustMeanAbsoluteDeviation	original_gldm_GrayLevelVariance	0
1111	original_firstorder_RobustMeanAbsoluteDeviation	original_gldm_HighGrayLevelEmphasis	0.553191489361702
1112	original_firstorder_RobustMeanAbsoluteDeviation	original_gldm_LargeDependenceEmphasis	0.319148936170213
1113	original_firstorder_RobustMeanAbsoluteDeviation	original_gldm_LargeDependenceHighGrayLevelEmphasis	0.319148936170213
1114	original_firstorder_RobustMeanAbsoluteDeviation	original_gldm_LargeDependenceLowGrayLevelEmphasis	0.127659574468085
1115	original_firstorder_RobustMeanAbsoluteDeviation	original_gldm_LowGrayLevelEmphasis	0.25531914893617
1116	original_firstorder_RobustMeanAbsoluteDeviation	original_gldm_SmallDependenceEmphasis	0.25531914893617
1117	original_firstorder_RobustMeanAbsoluteDeviation	original_gldm_SmallDependenceHighGrayLevelEmphasis	0.148936170212766
1118	original_firstorder_RobustMeanAbsoluteDeviation	original_gldm_SmallDependenceLowGrayLevelEmphasis	0.382978723404255
1119	original_firstorder_RootMeanSquared	original_firstorder_10Percentile	0.25
1120	original_firstorder_RootMeanSquared	original_firstorder_90Percentile	0.305555555555556
1121	original_firstorder_RootMeanSquared	original_firstorder_Energy	0.513888888888889
1122	original_firstorder_RootMeanSquared	original_firstorder_Entropy	0.282051282051282
1123	original_firstorder_RootMeanSquared	original_firstorder_InterquartileRange	0.135593220338983
1124	original_firstorder_RootMeanSquared	original_firstorder_Kurtosis	0.126984126984127
1125	original_firstorder_RootMeanSquared	original_firstorder_Maximum	0.333333333333333
1126	original_firstorder_RootMeanSquared	original_firstorder_MeanAbsoluteDeviation	0.430555555555556
1127	original_firstorder_RootMeanSquared	original_firstorder_Mean	0.0769230769230769
1128	original_firstorder_RootMeanSquared	original_firstorder_Median	0.372093023255814
1129	original_firstorder_RootMeanSquared	original_firstorder_Minimum	0.0694444444444444
1130	original_firstorder_RootMeanSquared	original_firstorder_Range	0.166666666666667
1131	original_firstorder_RootMeanSquared	original_firstorder_RobustMeanAbsoluteDeviation	0.0425531914893617
1132	original_firstorder_RootMeanSquared	original_firstorder_RootMeanSquared	1
1133	original_firstorder_RootMeanSquared	original_firstorder_Skewness	0.173611111111111
1134	original_firstorder_RootMeanSquared	original_firstorder_TotalEnergy	0.513888888888889
1135	original_firstorder_RootMeanSquared	original_firstorder_Uniformity	0.2
1136	original_firstorder_RootMeanSquared	original_firstorder_Variance	0.134328358208955
1137	original_firstorder_RootMeanSquared	original_glcm_Autocorrelation	0.583333333333333
1138	original_firstorder_RootMeanSquared	original_glcm_JointAverage	0.104166666666667
1139	original_firstorder_RootMeanSquared	original_glcm_ClusterProminence	0.121951219512195
1140	original_firstorder_RootMeanSquared	original_glcm_ClusterShade	0.307692307692308
1141	original_firstorder_RootMeanSquared	original_glcm_ClusterTendency	0.2
1142	original_firstorder_RootMeanSquared	original_glcm_Contrast	0.194174757281553
1143	original_firstorder_RootMeanSquared	original_glcm_Correlation	0.189189189189189
1144	original_firstorder_RootMeanSquared	original_glcm_DifferenceAverage	0.231481481481481
1145	original_firstorder_RootMeanSquared	original_glcm_DifferenceEntropy	0.235294117647059
1146	original_firstorder_RootMeanSquared	original_glcm_DifferenceVariance	0.298611111111111
1147	original_firstorder_RootMeanSquared	original_glcm_JointEnergy	0.0902777777777778
1148	original_firstorder_RootMeanSquared	original_glcm_JointEntropy	0.0252100840336134
1149	original_firstorder_RootMeanSquared	original_glcm_Imc1	0.268292682926829
1150	original_firstorder_RootMeanSquared	original_glcm_Imc2	0.226415094339623
1151	original_firstorder_RootMeanSquared	original_glcm_Idm	0.125
1152	original_firstorder_RootMeanSquared	original_glcm_Idmn	0.0972222222222222
1153	original_firstorder_RootMeanSquared	original_glcm_Id	0.395833333333333
1154	original_firstorder_RootMeanSquared	original_glcm_Idn	0
1155	original_firstorder_RootMeanSquared	original_glcm_InverseVariance	0.263888888888889
1156	original_firstorder_RootMeanSquared	original_glcm_MaximumProbability	0.0606060606060606
1157	original_firstorder_RootMeanSquared	original_glcm_SumEntropy	0.21259842519685
1158	original_firstorder_RootMeanSquared	original_glcm_SumSquares	0.333333333333333
1159	original_firstorder_RootMeanSquared	original_glrlm_GrayLevelNonUniformity	0.159090909090909
1160	original_firstorder_RootMeanSquared	original_glrlm_GrayLevelNonUniformityNormalized	0.305555555555556
1161	original_firstorder_RootMeanSquared	original_glrlm_GrayLevelVariance	0.0666666666666667
1162	original_firstorder_RootMeanSquared	original_glrlm_HighGrayLevelRunEmphasis	0.111111111111111
1163	original_firstorder_RootMeanSquared	original_glrlm_LongRunEmphasis	0.141666666666667
1164	original_firstorder_RootMeanSquared	original_glrlm_LongRunHighGrayLevelEmphasis	0.379310344827586
1165	original_firstorder_RootMeanSquared	original_glrlm_LongRunLowGrayLevelEmphasis	0.5625
1166	original_firstorder_RootMeanSquared	original_glrlm_LowGrayLevelRunEmphasis	0.0972222222222222
1167	original_firstorder_RootMeanSquared	original_glrlm_RunEntropy	0.506944444444444
1168	original_firstorder_RootMeanSquared	original_glrlm_RunLengthNonUniformity	0.0948275862068965
1169	original_firstorder_RootMeanSquared	original_glrlm_RunLengthNonUniformityNormalized	0.169014084507042
1170	original_firstorder_RootMeanSquared	original_glrlm_RunPercentage	0.114285714285714
1171	original_firstorder_RootMeanSquared	original_glrlm_RunVariance	0.272727272727273
1172	original_firstorder_RootMeanSquared	original_glrlm_ShortRunEmphasis	0.368055555555556
1173	original_firstorder_RootMeanSquared	original_glrlm_ShortRunHighGrayLevelEmphasis	0.347222222222222
1174	original_firstorder_RootMeanSquared	original_glrlm_ShortRunLowGrayLevelEmphasis	0.148760330578512
1175	original_firstorder_RootMeanSquared	original_glszm_GrayLevelNonUniformity	0.1
1176	original_firstorder_RootMeanSquared	original_glszm_GrayLevelNonUniformityNormalized	0.430555555555556
1177	original_firstorder_RootMeanSquared	original_glszm_GrayLevelVariance	0.0694444444444444
1178	original_firstorder_RootMeanSquared	original_glszm_HighGrayLevelZoneEmphasis	0.0833333333333333
1179	original_firstorder_RootMeanSquared	original_glszm_LargeAreaEmphasis	0.0902777777777778
